Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.906072                0.507921               -0.008277                0.502885                0.501274
1                       220.409100                0.985233               0.473885                0.499620                0.500980
2                       218.680889                -0.398939               -0.338804                0.499935                0.499456
