Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.410555                0.436107               -2.282387                0.497840                0.500256
1                       218.145668                0.654600               1.954879                0.499219                0.501314
2                       219.422441                0.003507               0.454312                0.501335                0.501512
