Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.451949                0.683624               -0.298184                0.498263                0.497507
1                       219.149957                -0.309765               -1.198202                0.501913                0.496826
2                       219.390028                0.720356               1.623190                0.498317                0.498082
