Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       208.599645                0.584793               1.003788                0.500113                0.499552
1                       219.844814                0.443241               0.397959                0.498673                0.501986
2                       228.546965                0.066180               -1.274943                0.498987                0.499855
