Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.148069                0.863028               -0.160133                0.499813                0.502179
1                       219.853006                0.845652               0.317967                0.497632                0.501619
2                       218.994280                -0.614465               -0.031029                0.499326                0.501267
