Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.291537                1.561342               -0.668730                0.500646                0.497219
1                       219.556513                -0.427385               0.634339                0.500557                0.499872
2                       219.143409                -0.039742               0.161196                0.500614                0.497448
