Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.368414                0.603888               -0.567357                0.499754                0.501323
1                       219.801801                0.151386               0.194912                0.498272                0.500354
2                       218.823359                0.338941               0.499250                0.498230                0.500277
