Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.970642                0.609225               -1.882243                0.500825                0.499568
1                       219.303918                0.468410               2.813281                0.499715                0.500882
2                       218.695926                0.016580               -0.804234                0.497908                0.500298
