Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       213.477927                0.875958               -0.142866                0.499662                0.499553
1                       220.066441                -0.007725               1.910353                0.498671                0.499922
2                       223.441162                0.225981               -1.640682                0.499216                0.500013
