Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.968160                0.808977               0.186748                0.502725                0.501307
1                       219.597175                0.251055               0.818367                0.501008                0.499192
2                       218.426908                0.034183               -0.878311                0.499262                0.499021
