Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.062767                0.295691               -0.435554                0.500875                0.501395
1                       220.363106                0.649605               0.973450                0.499138                0.503324
2                       218.570075                0.148918               -0.411092                0.497972                0.500977
