Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.598664                1.344354               -0.087286                0.500058                0.498162
1                       219.906344                -0.469236               -0.376048                0.499436                0.500367
2                       219.488954                0.219096               0.590139                0.498342                0.499526
