Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.876056                0.181741               -0.630968                0.501176                0.499565
1                       219.911900                0.197982               1.267884                0.501312                0.498820
2                       219.207703                0.714491               -0.510111                0.498689                0.502365
