Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.200226                0.681983               -0.155341                0.503576                0.502016
1                       219.435873                -0.406021               -1.218761                0.501893                0.498139
2                       219.355586                0.818252               1.500906                0.501345                0.499057
