Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.912822                0.474142               0.099880                0.500526                0.501060
1                       218.542975                0.692265               0.026559                0.498510                0.498015
2                       219.541219                -0.072192               0.000366                0.499391                0.497694
