Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.776612                0.363278               0.366696                0.498934                0.500718
1                       219.911193                1.536076               -0.120765                0.499942                0.501536
2                       219.307675                -0.805140               -0.119126                0.499435                0.501261
