Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.274300                -0.032203               -0.566548                0.499160                0.501028
1                       219.678126                0.480117               1.575273                0.499448                0.504556
2                       219.040724                0.646301               -0.881921                0.499231                0.505229
