Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.122669                2.185540               -0.034619                0.499121                0.500796
1                       218.571896                -0.046479               0.932407                0.499954                0.498886
2                       220.294462                -1.044847               -0.770984                0.501712                0.499071
