Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       208.974299                0.995299               0.137836                0.498924                0.500339
1                       220.300806                -0.187613               0.921863                0.497761                0.499347
2                       227.720613                0.286529               -0.932895                0.501844                0.501984
