Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.130563                1.564067               -1.830989                0.501541                0.499390
1                       219.572801                0.274598               1.110091                0.498950                0.503176
2                       218.273657                -0.744450               0.847703                0.499857                0.502397
