Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       215.472567                2.461646               -0.065572                0.500538                0.500983
1                       219.097594                -0.288868               0.272858                0.502190                0.501456
2                       222.418401                -1.078563               -0.080481                0.499265                0.498008
