Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       206.769419                0.619696               0.794188                0.502104                0.502675
1                       219.479465                0.337132               0.432343                0.499836                0.498554
2                       230.745879                0.137387               -1.099726                0.500559                0.496401
