Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.700951                1.603419               -0.542777                0.500360                0.500059
1                       220.934471                -0.366494               0.642545                0.498112                0.499085
2                       217.353534                -0.142710               0.027036                0.499569                0.499522
