Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.922617                0.017678               -0.291691                0.500046                0.500583
1                       219.309602                0.720399               0.222410                0.502028                0.501230
2                       218.756764                0.356138               0.196085                0.502637                0.500660
