Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.460744                1.241584               -0.070719                0.499583                0.500248
1                       220.787470                -0.464667               1.030994                0.497801                0.499152
2                       217.739794                0.317298               -0.833470                0.501386                0.499469
