Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       35.047697                -0.051421               0.294910                0.502743                0.499522
1                       169.115387                0.875852               -1.269687                0.501085                0.498056
2                       452.830801                0.269783               1.101581                0.501464                0.500239
