Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.185547                0.158362               -0.934442                0.499267                0.499394
1                       218.650487                1.348685               0.291714                0.500299                0.498755
2                       220.154323                -0.412832               0.769532                0.501886                0.500093
