Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       214.445702                1.516726               -0.273745                0.499412                0.498984
1                       218.839648                -0.225168               1.269010                0.499028                0.500310
2                       223.704757                -0.197343               -0.868461                0.497538                0.499696
