Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.081636                0.307883               -0.403897                0.496642                0.498524
1                       219.306787                0.703119               0.383688                0.501075                0.502556
2                       218.601192                0.083213               0.147013                0.502639                0.501885
