Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.981874                2.056899               -0.777765                0.500413                0.500208
1                       218.897713                0.054199               1.168133                0.498953                0.498702
2                       220.109323                -1.016883               -0.263563                0.500371                0.497312
