Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.364849                1.643674               -1.875586                0.502884                0.499021
1                       219.687870                0.335588               1.636183                0.498682                0.499566
2                       217.926292                -0.885047               0.366208                0.498322                0.499911
