Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       144.468901                1.114498               1.102942                0.501304                0.499560
1                       210.228035                -0.292636               -1.210811                0.499382                0.500977
2                       302.295504                0.272353               0.234674                0.500245                0.501078
