Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.203244                0.314544               -0.214821                0.498638                0.500241
1                       219.094427                0.675451               0.282677                0.500143                0.500767
2                       218.689121                0.104220               0.058949                0.500771                0.502649
