Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.649567                0.833020               -0.546316                0.500111                0.499934
1                       219.145231                0.701931               0.514216                0.504150                0.502393
2                       218.183567                -0.440736               0.158905                0.498956                0.501351
