Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.958276                0.296253               0.332683                0.500684                0.500541
1                       219.642020                0.422062               0.915443                0.500537                0.499854
2                       218.389138                0.375900               -1.121321                0.502319                0.499611
