Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.670804                1.517958               0.270091                0.502221                0.501768
1                       219.280240                0.928317               0.893075                0.497746                0.498726
2                       220.038088                -1.352060               -1.036361                0.498939                0.501848
