Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.916984                -0.299838               0.460659                0.497655                0.499326
1                       219.614039                1.667202               -0.013029                0.499783                0.499774
2                       219.464700                -0.273149               -0.320826                0.498714                0.501726
