Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.245990                -0.349843               -0.532950                0.499668                0.499195
1                       219.789417                0.852491               1.523565                0.499893                0.499785
2                       218.957852                0.591566               -0.863810                0.498953                0.499077
