Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.201732                1.052394               0.057432                0.502786                0.501272
1                       219.955402                1.000238               0.126091                0.499177                0.498520
2                       218.835826                -0.958418               -0.056718                0.501438                0.502611
