Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.250621                1.305430               0.175157                0.501211                0.500171
1                       219.613724                0.408907               -0.099287                0.499153                0.498874
2                       219.132889                -0.620122               0.050934                0.498752                0.498433
