Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.161441                -0.102131               -0.242506                0.500694                0.498215
1                       218.668544                0.192272               -0.608629                0.501596                0.501285
2                       219.159471                1.004073               0.977940                0.498968                0.500085
