Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.310568                0.450840               0.098500                0.500758                0.499842
1                       219.390545                0.420914               0.916068                0.501119                0.500345
2                       218.287877                0.222461               -0.887763                0.497367                0.502096
