Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.447382                1.099757               -0.237799                0.501541                0.498588
1                       219.900306                -0.166111               -0.477930                0.500931                0.500120
2                       219.646013                0.160569               0.842534                0.497624                0.502118
