Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       157.708749                1.801064               1.015591                0.498436                0.501020
1                       212.073302                -0.635845               -0.634390                0.500381                0.501140
2                       287.208357                -0.071004               -0.254396                0.500853                0.500498
