Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       180.100598                1.863497               1.252920                0.501191                0.500910
1                       217.037921                -0.031635               -1.330239                0.498260                0.499050
2                       259.848912                -0.737647               0.204124                0.499853                0.498160
