Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.923048                0.472891               -0.336134                0.500302                0.497929
1                       219.741959                -0.001217               0.982585                0.501124                0.498308
2                       219.332051                0.622541               -0.519646                0.497857                0.499921
