Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.891290                0.859402               -0.093749                0.499442                0.498688
1                       220.412579                -0.138001               1.046410                0.501701                0.500568
2                       216.687331                0.372814               -0.825857                0.500027                0.500838
