Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.605326                0.329374               -2.271684                0.498775                0.499146
1                       218.202383                0.677317               1.760570                0.500231                0.499216
2                       219.170661                0.087524               0.637918                0.501873                0.498516
