Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.890237                1.360720               0.332873                0.502343                0.502151
1                       219.190081                0.910568               0.814712                0.498159                0.501305
2                       219.909852                -1.177073               -1.020780                0.500189                0.502656
