Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.348673                0.662256               -0.575855                0.500271                0.500491
1                       219.708203                -0.274194               1.148283                0.499092                0.500496
2                       218.938827                0.706152               -0.445623                0.500161                0.500682
