Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       208.733772                0.647116               0.814543                0.499062                0.500428
1                       219.919203                0.416396               0.581210                0.499661                0.501105
2                       228.340972                0.030703               -1.268948                0.499590                0.501239
