Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       212.070184                1.206807               -0.516378                0.497998                0.502737
1                       220.369849                0.096225               2.222209                0.501929                0.498679
2                       224.542692                -0.208818               -1.579027                0.502956                0.500734
