Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       206.642717                0.551809               1.078941                0.501534                0.500406
1                       218.826381                0.521438               0.333330                0.497889                0.498618
2                       231.523900                0.020967               -1.285466                0.497866                0.498390
