Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       217.931937                1.564789               -0.742206                0.497675                0.499801
1                       219.202630                0.591267               1.290365                0.499763                0.502168
2                       219.855052                -1.061842               -0.421354                0.498279                0.499386
