Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       209.935947                1.343467               0.131081                0.499364                0.500501
1                       220.533901                -0.412832               1.265682                0.499970                0.500478
2                       226.521813                0.163579               -1.269958                0.498585                0.500365
