Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.367303                -0.398446               -0.419607                0.500323                0.499029
1                       219.696369                0.034514               -1.281184                0.499729                0.499833
2                       218.923278                1.458147               1.827595                0.500491                0.499511
