Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.464220                0.527017               -1.099199                0.499180                0.498459
1                       219.678936                0.454108               2.841643                0.499230                0.497023
2                       218.834588                0.113090               -1.615640                0.498029                0.500699
