Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.444821                1.980841               0.452169                0.500894                0.500392
1                       219.533350                0.093827               0.339413                0.500955                0.500731
2                       219.008241                -0.980453               -0.664777                0.497410                0.499168
