Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       156.892060                1.666558               0.939909                0.498078                0.500371
1                       211.673659                -0.614121               -0.585580                0.499942                0.500813
2                       288.425588                0.041778               -0.227524                0.497760                0.500220
