Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.095109                -0.015645               -1.496987                0.497261                0.499187
1                       218.937088                0.689688               2.071845                0.501367                0.499735
2                       218.947592                0.420171               -0.448053                0.497426                0.499646
