Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       219.556730                -0.520463               1.296388                0.497540                0.498725
1                       218.712974                1.180011               -0.039648                0.500453                0.499782
2                       218.719828                0.434667               -1.129936                0.498901                0.499686
