Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       189.181547                2.097777               1.394637                0.498376                0.500902
1                       218.253660                0.211021               -2.117556                0.500161                0.500799
2                       249.542619                -1.214584               0.849723                0.500123                0.502411
