Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.573590                1.673169               0.807520                0.501510                0.500881
1                       219.310078                0.674309               0.156269                0.498694                0.499059
2                       219.100797                -1.253264               -0.836984                0.498832                0.499131
