Group_Number_idendity         Temp(K)          vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                       218.310047                0.140263               -0.915551                0.502232                0.499958
1                       218.643737                1.082375               0.432060                0.499864                0.499421
2                       220.037399                -0.128423               0.610295                0.500791                0.499833
